index,date,open,high,low,close,volume
1141,2021-03-29 23:35:00,27.6278,27.6722,27.6278,27.6722,554.96477453
1142,2021-03-29 23:36:00,27.6735,27.6822,27.6291,27.6291,714.53576739
1143,2021-03-29 23:37:00,27.631,27.6456,27.6043,27.6333,575.23992911
1144,2021-03-29 23:38:00,27.6444,27.6496,27.6133,27.6167,234.03
1145,2021-03-29 23:39:00,27.6165,27.6353,27.6096,27.6204,266.62712729
1146,2021-03-29 23:40:00,27.62,27.6268,27.5716,27.579,1382.29823184
1147,2021-03-29 23:41:00,27.5901,27.6181,27.5856,27.6043,647.15
1148,2021-03-29 23:42:00,27.6015,27.6077,27.5632,27.5683,418.53
1149,2021-03-29 23:43:00,27.5744,27.5974,27.5646,27.5699,495.74
1150,2021-03-29 23:44:00,27.5685,27.5725,27.52,27.5222,371.69036089
1151,2021-03-29 23:45:00,27.5338,27.573,27.5206,27.5521,777.11234079
1152,2021-03-29 23:46:00,27.5797,27.6005,27.5726,27.5929,475.75743852
1153,2021-03-29 23:47:00,27.5819,27.6017,27.5733,27.5978,872.48350949
1154,2021-03-29 23:48:00,27.5957,27.5963,27.5922,27.5922,84.74237005
1155,2021-03-29 23:49:00,27.5919,27.65,27.5919,27.615,1028.24244288
1156,2021-03-29 23:50:00,27.6073,27.628,27.6042,27.628,30.18
1157,2021-03-29 23:51:00,27.6311,27.6557,27.6019,27.6019,1642.32355235
1158,2021-03-29 23:52:00,27.6018,27.6018,27.5648,27.5769,861.17949339
1159,2021-03-29 23:53:00,27.5807,27.6012,27.5683,27.5954,223.98237924
1160,2021-03-29 23:54:00,27.603,27.6434,27.6,27.6354,3629.84083242
1161,2021-03-29 23:55:00,27.6307,27.6586,27.6294,27.6511,807.12166104
1162,2021-03-29 23:56:00,27.6567,27.6823,27.6433,27.6823,2308.32389904
1163,2021-03-29 23:57:00,27.6827,27.7141,27.6785,27.6836,853.74001331
1164,2021-03-29 23:58:00,27.6797,27.7017,27.6797,27.6938,492.98651862
1165,2021-03-29 23:59:00,27.7,27.792,27.6729,27.7689,3100.83192861
1166,2021-03-30 00:00:00,27.7726,27.8712,27.759,27.7897,38250.33638355
1167,2021-03-30 00:01:00,27.7799,27.9573,27.7548,27.9361,29328.71557779
1168,2021-03-30 00:02:00,27.9331,27.9897,27.9048,27.9641,14490.93633132
1169,2021-03-30 00:03:00,27.975,27.975,27.9216,27.944,3958.2571485
1170,2021-03-30 00:04:00,27.9407,27.9446,27.9191,27.9353,1598.37619955
1171,2021-03-30 00:05:00,27.9363,27.9431,27.8683,27.8733,2672.1460621
1172,2021-03-30 00:06:00,27.8767,27.9419,27.8643,27.9213,915.14265711
1173,2021-03-30 00:07:00,27.9242,27.9651,27.9169,27.9357,3566.10415743
1174,2021-03-30 00:08:00,27.9357,27.9357,27.8943,27.9,3909.7179649
1175,2021-03-30 00:09:00,27.9,27.9437,27.8961,27.943,2784.8538084
1176,2021-03-30 00:10:00,27.9429,28.0384,27.9269,28.0318,7754.13282377
1177,2021-03-30 00:11:00,28.0303,28.049,27.9627,27.9737,5606.18225032
1178,2021-03-30 00:12:00,27.9744,28.0418,27.9315,28.0394,3198.20368878
1179,2021-03-30 00:13:00,28.0452,28.156,28.0431,28.109,21839.03266618
1180,2021-03-30 00:14:00,28.1005,28.1089,28.0658,28.1023,5160.36647184
1181,2021-03-30 00:15:00,28.1027,28.165,28.0953,28.1022,9024.76034313
1182,2021-03-30 00:16:00,28.094,28.1514,28.09,28.1092,4660.54530826
1183,2021-03-30 00:17:00,28.1027,28.1363,28.1007,28.1275,4694.87136402
1184,2021-03-30 00:18:00,28.133,28.15,28.1167,28.1373,6510.84391837
1185,2021-03-30 00:19:00,28.1364,28.1584,28.1241,28.1241,6698.71651333
1186,2021-03-30 00:20:00,28.1241,28.1611,28.1112,28.1445,5780.58836305
1187,2021-03-30 00:21:00,28.1354,28.19,28.1283,28.1886,4485.93582618
1188,2021-03-30 00:22:00,28.1876,28.2195,28.1041,28.1469,18884.16185358
1189,2021-03-30 00:23:00,28.147,28.2059,28.1139,28.2012,10016.1848008
1190,2021-03-30 00:24:00,28.2043,28.24,28.1901,28.2399,5481.08621333
1191,2021-03-30 00:25:00,28.2398,28.4047,28.2255,28.3883,17770.87446287
1192,2021-03-30 00:26:00,28.3973,28.432,28.3723,28.4138,13680.45004253
1193,2021-03-30 00:27:00,28.4138,28.4317,28.4082,28.4108,16061.39127192
1194,2021-03-30 00:28:00,28.4173,28.453,28.4082,28.4529,5755.00022079
1195,2021-03-30 00:29:00,28.4529,28.46,28.4473,28.4479,7812.82717882
1196,2021-03-30 00:30:00,28.4487,28.4976,28.4487,28.494,8742.39544305
1197,2021-03-30 00:31:00,28.494,28.5445,28.4897,28.544,12941.47989762
1198,2021-03-30 00:32:00,28.544,28.6209,28.4485,28.5011,45487.84309809
1199,2021-03-30 00:33:00,28.4981,28.5191,28.2894,28.3523,42414.41311642
1200,2021-03-30 00:34:00,28.3456,28.4068,28.3456,28.3814,8119.49246492
1201,2021-03-30 00:35:00,28.374,28.394,28.3542,28.373,3332.96965853
1202,2021-03-30 00:36:00,28.3722,28.3759,28.3306,28.3422,4219.41151868
1203,2021-03-30 00:37:00,28.3386,28.3591,28.3081,28.3588,2190.14693764
1204,2021-03-30 00:38:00,28.3559,28.3748,28.3171,28.33,2417.05597152
1205,2021-03-30 00:39:00,28.3328,28.3721,28.3241,28.3329,2659.0370488
1206,2021-03-30 00:40:00,28.3341,28.3876,28.303,28.375,2582.01936414
1207,2021-03-30 00:41:00,28.3826,28.4429,28.3152,28.3467,3328.42685258
1208,2021-03-30 00:42:00,28.3508,28.3835,28.3311,28.3355,1316.33764804
1209,2021-03-30 00:43:00,28.3424,28.387,28.3424,28.3827,484.69180973
1210,2021-03-30 00:44:00,28.3826,28.4028,28.3678,28.3691,681.08667181
1211,2021-03-30 00:45:00,28.3686,28.3803,28.33,28.3562,1673.56697573
1212,2021-03-30 00:46:00,28.3685,28.4138,28.3685,28.3957,1429.67691087
1213,2021-03-30 00:47:00,28.3831,28.4367,28.3829,28.4367,1125.81335115
1214,2021-03-30 00:48:00,28.4367,28.4786,28.4251,28.4785,664.66415358
1215,2021-03-30 00:49:00,28.4785,28.485,28.4469,28.4741,1048.73274044
1216,2021-03-30 00:50:00,28.4856,28.5235,28.4812,28.4874,2000.90750279
1217,2021-03-30 00:51:00,28.4957,28.4993,28.3906,28.4058,2648.67736507
1218,2021-03-30 00:52:00,28.4022,28.4385,28.3836,28.4126,795.43201869
1219,2021-03-30 00:53:00,28.4167,28.4644,28.3843,28.4366,993.93946123
1220,2021-03-30 00:54:00,28.4321,28.4321,28.3922,28.4003,165.14632247
1221,2021-03-30 00:55:00,28.3921,28.4222,28.3837,28.3927,989.02516494
1222,2021-03-30 00:56:00,28.398,28.4005,28.3413,28.3413,1411.81248255
1223,2021-03-30 00:57:00,28.3416,28.3524,28.335,28.3393,2303.50719633
1224,2021-03-30 00:58:00,28.3468,28.42,28.346,28.42,1997.43479454
1225,2021-03-30 00:59:00,28.4199,28.4199,28.395,28.4197,786.13962939
1226,2021-03-30 01:00:00,28.4156,28.4162,28.2678,28.3608,13318.92
1227,2021-03-30 01:01:00,28.3591,28.3802,28.3262,28.3748,3489.96462751
1228,2021-03-30 01:02:00,28.3738,28.4536,28.3738,28.4422,3395.88499026
1229,2021-03-30 01:03:00,28.4464,28.4749,28.4464,28.457,1652.78510409
1230,2021-03-30 01:04:00,28.4539,28.4656,28.408,28.449,1438.49809459
1231,2021-03-30 01:05:00,28.4498,28.4938,28.4498,28.4725,1722.26040607
1232,2021-03-30 01:06:00,28.4774,28.5,28.4774,28.4779,556.61871297
1233,2021-03-30 01:07:00,28.4864,28.5206,28.4864,28.5161,880.20678505
1234,2021-03-30 01:08:00,28.5164,28.5647,28.5018,28.5319,2869.39975499
1235,2021-03-30 01:09:00,28.5327,28.5354,28.4976,28.523,1093.38787799
1236,2021-03-30 01:10:00,28.5288,28.538,28.4837,28.4888,1094.53667156
1237,2021-03-30 01:11:00,28.491,28.5718,28.4834,28.5584,2106.11054071
1238,2021-03-30 01:12:00,28.5647,28.5647,28.4909,28.5201,5296.17864158
1239,2021-03-30 01:13:00,28.5206,28.5292,28.395,28.4322,6812.5148821
1240,2021-03-30 01:14:00,28.428,28.4707,28.4096,28.4451,4827.608907
1241,2021-03-30 01:15:00,28.4455,28.4698,28.4362,28.4542,1079.37659461
1242,2021-03-30 01:16:00,28.4555,28.4925,28.4483,28.4832,1764.04449503
1243,2021-03-30 01:17:00,28.4882,28.4882,28.4545,28.4645,834.47566741
1244,2021-03-30 01:18:00,28.4711,28.4936,28.4313,28.478,3773.13657043
1245,2021-03-30 01:19:00,28.4774,28.4829,28.4461,28.4575,1353.6571537
1246,2021-03-30 01:20:00,28.4764,28.4764,28.4368,28.4368,1116.11530839
1247,2021-03-30 01:21:00,28.4385,28.4766,28.4385,28.4458,1789.48517299
1248,2021-03-30 01:22:00,28.4447,28.4455,28.4238,28.4253,218.6753269
1249,2021-03-30 01:23:00,28.4175,28.4295,28.3958,28.413,2147.06726153
1250,2021-03-30 01:24:00,28.4045,28.4133,28.3813,28.3949,3434.28091887
1251,2021-03-30 01:25:00,28.4028,28.4084,28.375,28.3781,1708.53016197
1252,2021-03-30 01:26:00,28.3798,28.3895,28.3703,28.3862,972.02115612
1253,2021-03-30 01:27:00,28.385,28.385,28.3636,28.3755,1366.7585688
1254,2021-03-30 01:28:00,28.3819,28.4001,28.3533,28.3912,1239.4973801
1255,2021-03-30 01:29:00,28.3901,28.3902,28.3545,28.3678,591.96619549
1256,2021-03-30 01:30:00,28.3803,28.3809,28.2842,28.3016,4937.59106693
1257,2021-03-30 01:31:00,28.3086,28.3232,28.2763,28.2763,1629.88564761
1258,2021-03-30 01:32:00,28.2806,28.2978,28.278,28.278,1361.88295829
1259,2021-03-30 01:33:00,28.278,28.3089,28.276,28.3089,2232.7213569
1260,2021-03-30 01:34:00,28.2943,28.3228,28.2877,28.3081,426.20306225
1261,2021-03-30 01:35:00,28.3058,28.3585,28.3058,28.354,1797.98462308
1262,2021-03-30 01:36:00,28.3495,28.3495,28.275,28.275,1923.73
1263,2021-03-30 01:37:00,28.2759,28.2854,28.2616,28.2638,387.35326747
1264,2021-03-30 01:38:00,28.2636,28.2638,28.2029,28.2203,3301.3039244
1265,2021-03-30 01:39:00,28.2154,28.2285,28.1767,28.1767,1450.16195014
1266,2021-03-30 01:40:00,28.1766,28.2459,28.1716,28.2451,5366.64354601
1267,2021-03-30 01:41:00,28.2458,28.2516,28.2306,28.2366,569.7842281
1268,2021-03-30 01:42:00,28.2374,28.277,28.2286,28.2676,1434.26716866
1269,2021-03-30 01:43:00,28.2644,28.3449,28.2598,28.3386,2769.48821348
1270,2021-03-30 01:44:00,28.3424,28.3424,28.3152,28.3166,593.54393238
1271,2021-03-30 01:45:00,28.3114,28.355,28.2575,28.3533,2600.58963377
1272,2021-03-30 01:46:00,28.3558,28.373,28.3255,28.33,1807.04275071
1273,2021-03-30 01:47:00,28.3301,28.3672,28.3301,28.3643,362.36969997
1274,2021-03-30 01:48:00,28.3729,28.4341,28.3729,28.4341,740.10828882
1275,2021-03-30 01:49:00,28.4341,28.4342,28.374,28.4083,882.50692001
1276,2021-03-30 01:50:00,28.4067,28.4671,28.4043,28.4579,1226.30641402
1277,2021-03-30 01:51:00,28.4578,28.4807,28.4205,28.4335,1606.39572632
1278,2021-03-30 01:52:00,28.4336,28.4864,28.4336,28.4603,1641.52977423
1279,2021-03-30 01:53:00,28.4582,28.4597,28.4098,28.4215,1093.32801676
1280,2021-03-30 01:54:00,28.4199,28.421,28.3851,28.3856,837.98206913
1281,2021-03-30 01:55:00,28.3835,28.3835,28.3412,28.3575,640.51
1282,2021-03-30 01:56:00,28.3733,28.3876,28.3597,28.379,1094.35716743
1283,2021-03-30 01:57:00,28.3707,28.3847,28.3643,28.3764,488.29460495
1284,2021-03-30 01:58:00,28.3754,28.3754,28.3419,28.3419,299.83
1285,2021-03-30 01:59:00,28.3402,28.3508,28.3305,28.3508,206.01106665
1286,2021-03-30 02:00:00,28.347,28.3762,28.3323,28.3398,705.50773608
1287,2021-03-30 02:01:00,28.3305,28.3305,28.2951,28.3056,1148.90261661
1288,2021-03-30 02:02:00,28.3067,28.3067,28.2888,28.2932,842.7448266
1289,2021-03-30 02:03:00,28.2926,28.2973,28.2589,28.2667,283.38374804
1290,2021-03-30 02:04:00,28.2663,28.2803,28.2249,28.2552,1410.12960983
1291,2021-03-30 02:05:00,28.2519,28.2701,28.2434,28.258,467.08979017
1292,2021-03-30 02:06:00,28.2629,28.275,28.2471,28.2496,347.73359354
1293,2021-03-30 02:07:00,28.249,28.2567,28.232,28.2407,371.53453374
1294,2021-03-30 02:08:00,28.2403,28.2411,28.2239,28.239,292.6442613
1295,2021-03-30 02:09:00,28.2352,28.2506,28.225,28.2327,589.07146451
1296,2021-03-30 02:10:00,28.2317,28.2322,28.1831,28.2034,2048.17055671
1297,2021-03-30 02:11:00,28.1964,28.2495,28.1964,28.2399,3950.09398857
1298,2021-03-30 02:12:00,28.2451,28.2621,28.1736,28.186,2372.53129125
1299,2021-03-30 02:13:00,28.1914,28.2318,28.1909,28.2313,167.56675118
1300,2021-03-30 02:14:00,28.2279,28.2494,28.2279,28.2383,165.80405875
1301,2021-03-30 02:15:00,28.2456,28.2456,28.1958,28.211,193.31852766
1302,2021-03-30 02:16:00,28.223,28.2328,28.2044,28.2165,194.73176954
1303,2021-03-30 02:17:00,28.2265,28.246,28.2265,28.2312,69.0007993
1304,2021-03-30 02:18:00,28.2402,28.2914,28.2402,28.2647,1536.72666762
1305,2021-03-30 02:19:00,28.2689,28.2889,28.2689,28.2835,166.09618858
1306,2021-03-30 02:20:00,28.2798,28.2881,28.243,28.243,306.75363029
1307,2021-03-30 02:21:00,28.2405,28.275,28.2405,28.2483,1615.85
1308,2021-03-30 02:22:00,28.2511,28.2511,28.2373,28.2464,479.77920138
1309,2021-03-30 02:23:00,28.2468,28.2486,28.214,28.2159,638.93214907
1310,2021-03-30 02:24:00,28.216,28.2266,28.2082,28.2266,381.3
1311,2021-03-30 02:25:00,28.2313,28.2321,28.2085,28.2085,444.60582614
1312,2021-03-30 02:26:00,28.2101,28.2194,28.2055,28.2055,278.39484532
1313,2021-03-30 02:27:00,28.208,28.2452,28.208,28.2119,202.36302309
1314,2021-03-30 02:28:00,28.2047,28.2141,28.1855,28.1872,627.96588421
1315,2021-03-30 02:29:00,28.1942,28.2018,28.1942,28.196,22.62
1316,2021-03-30 02:30:00,28.1938,28.2028,28.1839,28.1865,223.37212868
1317,2021-03-30 02:31:00,28.1948,28.2013,28.1858,28.1858,191.35
1318,2021-03-30 02:32:00,28.1783,28.1831,28.159,28.1761,944.63159959
1319,2021-03-30 02:33:00,28.178,28.1926,28.178,28.1926,184.33
1320,2021-03-30 02:34:00,28.1957,28.1957,28.1047,28.112,2035.18348465
1321,2021-03-30 02:35:00,28.1086,28.1326,28.0818,28.1326,2499.52467006
1322,2021-03-30 02:36:00,28.13,28.1952,28.127,28.127,1193.42628254
1323,2021-03-30 02:37:00,28.1308,28.1386,28.093,28.1,1292.57596547
1324,2021-03-30 02:38:00,28.1016,28.1079,28.0882,28.0957,423.23235774
1325,2021-03-30 02:39:00,28.1022,28.1555,28.101,28.1451,922.38159193
1326,2021-03-30 02:40:00,28.1563,28.157,28.1297,28.1297,214.13349144
1327,2021-03-30 02:41:00,28.1241,28.1358,28.0819,28.1244,1369.35326188
1328,2021-03-30 02:42:00,28.1288,28.1459,28.1203,28.1403,924.90645206
1329,2021-03-30 02:43:00,28.1356,28.1487,28.1305,28.1305,362.17351974
1330,2021-03-30 02:44:00,28.126,28.1378,28.1182,28.1306,183.82904246
1331,2021-03-30 02:45:00,28.1341,28.1461,28.1298,28.1368,455.34246413
1332,2021-03-30 02:46:00,28.1363,28.1363,28.1244,28.1244,3.30541276
1333,2021-03-30 02:47:00,28.1253,28.1762,28.1253,28.1762,435.65349982
1334,2021-03-30 02:48:00,28.1761,28.1767,28.1621,28.165,108.9251652
1335,2021-03-30 02:49:00,28.1608,28.1608,28.1108,28.1108,277.47142314
1336,2021-03-30 02:50:00,28.1198,28.1199,28.105,28.117,142.6029238
1337,2021-03-30 02:51:00,28.118,28.1388,28.115,28.1289,39.18665659
1338,2021-03-30 02:52:00,28.1329,28.1477,28.1286,28.1453,70.31119643
1339,2021-03-30 02:53:00,28.1355,28.1531,28.1355,28.1531,147.88077303
1340,2021-03-30 02:54:00,28.1462,28.1549,28.1409,28.15,84.64523222
1341,2021-03-30 02:55:00,28.1462,28.1465,28.106,28.1125,579.92
1342,2021-03-30 02:56:00,28.1142,28.1352,28.106,28.1348,844.48553235
1343,2021-03-30 02:57:00,28.1402,28.1402,28.1204,28.1204,162.07103532
1344,2021-03-30 02:58:00,28.1253,28.1253,28.1014,28.1106,137.07
1345,2021-03-30 02:59:00,28.1191,28.1337,28.1131,28.1337,161.93
1346,2021-03-30 03:00:00,28.1403,28.1574,28.1312,28.1312,164.4851368
1347,2021-03-30 03:01:00,28.1338,28.1558,28.1262,28.1262,128.14509185
1348,2021-03-30 03:02:00,28.1224,28.1384,28.1224,28.1384,18.89018474
1349,2021-03-30 03:03:00,28.1386,28.1396,28.1386,28.1396,300.0
1350,2021-03-30 03:04:00,28.1457,28.1575,28.1457,28.1551,14.85397844
1351,2021-03-30 03:05:00,28.1616,28.1631,28.1545,28.161,30.89728982
1352,2021-03-30 03:06:00,28.1635,28.1636,28.151,28.151,95.49615855
1353,2021-03-30 03:07:00,28.151,28.162,28.1348,28.1446,209.32
1354,2021-03-30 03:08:00,28.1407,28.1407,28.1208,28.1342,87.09077878
1355,2021-03-30 03:09:00,28.1342,28.1415,28.1342,28.1385,66.16034428
1356,2021-03-30 03:10:00,28.1164,28.1164,28.0788,28.0788,442.31568455
1357,2021-03-30 03:11:00,28.0787,28.0971,28.0786,28.0967,117.83872367
1358,2021-03-30 03:12:00,28.089,28.1182,28.0889,28.1066,203.44
1359,2021-03-30 03:13:00,28.1189,28.1189,28.1117,28.1149,72.4465345
1360,2021-03-30 03:14:00,28.1098,28.1098,28.064,28.071,453.94585796
1361,2021-03-30 03:15:00,28.0738,28.0738,28.0479,28.0674,1627.55833923
1362,2021-03-30 03:16:00,28.0589,28.1007,28.0556,28.1,356.28177046
1363,2021-03-30 03:17:00,28.1007,28.1072,28.0903,28.0959,256.43660948
1364,2021-03-30 03:18:00,28.0957,28.1108,28.0957,28.1108,276.74586223
1365,2021-03-30 03:19:00,28.093,28.0979,28.0817,28.0979,573.52589848
1366,2021-03-30 03:20:00,28.0979,28.1013,28.0904,28.1012,51.8951338
1367,2021-03-30 03:21:00,28.1008,28.1021,28.094,28.1021,13.812794
1368,2021-03-30 03:22:00,28.0923,28.1065,28.0899,28.1021,58.02073037
1369,2021-03-30 03:23:00,28.0895,28.0944,28.0588,28.0612,434.33226607
1370,2021-03-30 03:24:00,28.0614,28.0647,28.0364,28.0534,504.41589905
1371,2021-03-30 03:25:00,28.0527,28.0841,28.0512,28.074,58.7301244
1372,2021-03-30 03:26:00,28.0903,28.0916,28.0759,28.0759,205.51219745
1373,2021-03-30 03:27:00,28.0761,28.0769,28.018,28.0273,581.43011285
1374,2021-03-30 03:28:00,28.0405,28.0831,28.0339,28.0805,585.40898215
1375,2021-03-30 03:29:00,28.074,28.0956,28.074,28.0896,119.46473208
1376,2021-03-30 03:30:00,28.0948,28.103,28.0915,28.0938,442.82956874
1377,2021-03-30 03:31:00,28.0943,28.1031,28.0789,28.0911,1137.02174226
1378,2021-03-30 03:32:00,28.1086,28.1138,28.1076,28.1108,59.60198488
1379,2021-03-30 03:33:00,28.1024,28.1024,28.056,28.0588,731.57
1380,2021-03-30 03:34:00,28.048,28.0582,28.0347,28.0358,2059.36608729
1381,2021-03-30 03:35:00,28.0304,28.0813,28.0304,28.0671,1940.20675552
1382,2021-03-30 03:36:00,28.0826,28.1463,28.0826,28.1411,2448.17112497
1383,2021-03-30 03:37:00,28.1443,28.1867,28.1267,28.1867,692.70926816
1384,2021-03-30 03:38:00,28.1865,28.1876,28.1604,28.1793,459.65506369
1385,2021-03-30 03:39:00,28.1721,28.2199,28.1721,28.2199,494.41075957
1386,2021-03-30 03:40:00,28.2163,28.223,28.1929,28.1929,1124.0974286
1387,2021-03-30 03:41:00,28.1969,28.1969,28.1689,28.1689,208.23255809
1388,2021-03-30 03:42:00,28.1571,28.1574,28.1107,28.114,1333.58726593
1389,2021-03-30 03:43:00,28.1211,28.1212,28.0614,28.0626,2310.1
1390,2021-03-30 03:44:00,28.0638,28.0783,28.0257,28.0407,1938.94003822
1391,2021-03-30 03:45:00,28.0302,28.0503,27.9605,28.025,4533.97218493
1392,2021-03-30 03:46:00,28.0005,28.0129,27.9429,27.9699,1746.40666157
1393,2021-03-30 03:47:00,27.9791,28.0273,27.9699,28.0097,1918.15343466
1394,2021-03-30 03:48:00,27.9962,28.0526,27.9962,28.0526,257.75003703
1395,2021-03-30 03:49:00,28.0495,28.0702,28.0289,28.0488,272.57748405
1396,2021-03-30 03:50:00,28.0492,28.0998,28.0492,28.0884,1510.58
1397,2021-03-30 03:51:00,28.0818,28.0867,28.0658,28.0867,451.14481609
1398,2021-03-30 03:52:00,28.0944,28.0949,28.0834,28.0849,268.54
1399,2021-03-30 03:53:00,28.0819,28.0819,28.0559,28.0698,311.41885823
1400,2021-03-30 03:54:00,28.0597,28.0664,28.0174,28.0198,391.78
1401,2021-03-30 03:55:00,28.019,28.019,27.9706,27.9898,192.42401401
1402,2021-03-30 03:56:00,27.9802,28.0378,27.9681,28.0378,516.33576874
1403,2021-03-30 03:57:00,28.034,28.0374,28.019,28.0368,230.6
1404,2021-03-30 03:58:00,28.0249,28.0352,28.0241,28.0352,917.18280333
1405,2021-03-30 03:59:00,28.0225,28.0263,27.9939,28.0247,473.0561034
1406,2021-03-30 04:00:00,28.0368,28.0728,28.017,28.0688,897.16541926
1407,2021-03-30 04:01:00,28.0617,28.0721,28.0432,28.0435,122.83918211
1408,2021-03-30 04:02:00,28.0411,28.0411,27.9856,28.0111,760.71838297
1409,2021-03-30 04:03:00,28.0195,28.0257,27.9966,27.9966,175.74
1410,2021-03-30 04:04:00,28.0098,28.0248,27.9903,28.0091,231.62375271
1411,2021-03-30 04:05:00,28.0259,28.0582,28.0259,28.0432,78.06158543
1412,2021-03-30 04:06:00,28.0356,28.0418,28.0039,28.0039,709.68612272
1413,2021-03-30 04:07:00,28.0009,28.0507,28.0009,28.0352,274.8937555
1414,2021-03-30 04:08:00,28.0549,28.075,28.0467,28.075,79.52
1415,2021-03-30 04:09:00,28.0754,28.0764,28.0433,28.0433,210.9
1416,2021-03-30 04:10:00,28.0547,28.0574,28.0187,28.0197,360.47249568
1417,2021-03-30 04:11:00,28.0389,28.0504,28.0353,28.0372,63.04457491
1418,2021-03-30 04:12:00,28.0503,28.0503,27.9827,28.01,232.27829098
1419,2021-03-30 04:13:00,28.0184,28.0286,27.9554,27.9954,3418.54163882
1420,2021-03-30 04:14:00,27.981,27.9919,27.9594,27.9918,498.15369416
1421,2021-03-30 04:15:00,27.9944,28.0474,27.9926,28.0395,1037.82653078
1422,2021-03-30 04:16:00,28.0389,28.0419,28.0134,28.041,1863.23648265
1423,2021-03-30 04:17:00,28.0457,28.0719,28.0457,28.0564,2099.04362677
1424,2021-03-30 04:18:00,28.0513,28.054,28.0281,28.0281,342.15
1425,2021-03-30 04:19:00,28.0097,28.0363,28.0097,28.0327,3.93
1426,2021-03-30 04:20:00,28.0129,28.0129,28.0129,28.0129,0.35697839
1427,2021-03-30 04:21:00,28.0222,28.0519,28.0222,28.0387,652.22
1428,2021-03-30 04:22:00,28.041,28.05,28.041,28.05,48.39
1429,2021-03-30 04:23:00,28.0337,28.0381,28.0259,28.0327,83.79477035
1430,2021-03-30 04:24:00,28.0131,28.0364,28.0131,28.0364,42.403922
1431,2021-03-30 04:25:00,28.0367,28.0417,28.0109,28.0164,139.6669631
1432,2021-03-30 04:26:00,28.0174,28.0178,27.9981,28.0072,317.07266059
1433,2021-03-30 04:27:00,27.9945,27.9945,27.9826,27.988,249.87914819
1434,2021-03-30 04:28:00,28.0035,28.0207,27.9977,28.0098,62.91780063
1435,2021-03-30 04:29:00,28.0035,28.0035,27.9714,27.9781,90.62
1436,2021-03-30 04:30:00,27.9742,27.976,27.9271,27.9311,569.23088747
1437,2021-03-30 04:31:00,27.9295,27.9643,27.9267,27.9267,291.41627355
1438,2021-03-30 04:32:00,27.9266,27.9833,27.9146,27.9642,1226.44227827
1439,2021-03-30 04:33:00,27.9643,27.9763,27.9553,27.9725,263.35762621
1440,2021-03-30 04:34:00,27.9682,28.0125,27.9682,28.0026,766.66351569
1441,2021-03-30 04:35:00,28.0132,28.0503,28.0132,28.0416,711.48640288
1442,2021-03-30 04:36:00,28.0149,28.0149,27.9883,27.99,1097.14879085
1443,2021-03-30 04:37:00,27.99,27.9954,27.9765,27.9831,142.29720792
1444,2021-03-30 04:38:00,27.9841,27.9887,27.983,27.983,10.74
1445,2021-03-30 04:39:00,27.9891,28.0108,27.9858,27.9993,519.36826763
1446,2021-03-30 04:40:00,27.9921,27.9921,27.9703,27.972,87.42459197
1447,2021-03-30 04:41:00,27.9666,27.9686,27.9522,27.9522,208.52
1448,2021-03-30 04:42:00,27.9575,27.978,27.9575,27.9753,379.29484738
1449,2021-03-30 04:43:00,27.9738,27.9863,27.9662,27.9662,148.58494793
1450,2021-03-30 04:44:00,27.963,27.976,27.9586,27.9636,49.1090138
1451,2021-03-30 04:45:00,27.9591,27.9591,27.9479,27.9482,110.67
1452,2021-03-30 04:46:00,27.9432,27.9773,27.9407,27.9773,449.87874905
1453,2021-03-30 04:47:00,27.9712,27.9734,27.95,27.9532,473.5574801
1454,2021-03-30 04:48:00,27.9565,27.958,27.932,27.9412,350.37
1455,2021-03-30 04:49:00,27.9502,27.9502,27.9227,27.9238,224.60644926
1456,2021-03-30 04:50:00,27.9246,27.9318,27.894,27.894,2536.02077205
1457,2021-03-30 04:51:00,27.8939,27.8997,27.84,27.8508,1002.2775941
1458,2021-03-30 04:52:00,27.8507,27.9196,27.8422,27.9196,5305.59862461
1459,2021-03-30 04:53:00,27.9237,27.9781,27.9096,27.9662,7933.34696008
1460,2021-03-30 04:54:00,27.9624,27.9785,27.9276,27.9454,831.0228657
1461,2021-03-30 04:55:00,27.9403,27.9404,27.9127,27.9127,132.85976182
1462,2021-03-30 04:56:00,27.9167,27.9264,27.9127,27.9214,184.68626729
1463,2021-03-30 04:57:00,27.9443,27.9633,27.9153,27.9198,475.83
1464,2021-03-30 04:58:00,27.914,27.9517,27.9101,27.9517,261.92050791
1465,2021-03-30 04:59:00,27.9452,28.0386,27.9452,28.0272,2936.53707695
1466,2021-03-30 05:00:00,28.019,28.0572,28.005,28.0508,651.6810792
1467,2021-03-30 05:01:00,28.0559,28.1098,28.047,28.1066,3337.56286254
1468,2021-03-30 05:02:00,28.11,28.1477,28.1071,28.1395,2058.38753784
1469,2021-03-30 05:03:00,28.1288,28.1414,28.095,28.1008,604.73892133
1470,2021-03-30 05:04:00,28.1009,28.1593,28.1009,28.1593,243.03959176
1471,2021-03-30 05:05:00,28.1594,28.1716,28.1454,28.1577,501.25190385
1472,2021-03-30 05:06:00,28.1592,28.1672,28.147,28.161,199.88162043
1473,2021-03-30 05:07:00,28.1389,28.2406,28.1388,28.2406,5120.80260112
1474,2021-03-30 05:08:00,28.2409,28.2892,28.2286,28.2403,3184.14028155
1475,2021-03-30 05:09:00,28.2375,28.2608,28.1903,28.2478,942.10783652
