date,open,high,low,close,volume
2020-12-02 11:51:00+05:30,1122.6,1123,1122.05,1122.95,5864
2020-12-02 11:52:00+05:30,1123.05,1123.1,1122.4,1122.9,5482
2020-12-02 11:53:00+05:30,1122.5,1123.6,1122.5,1123.2,6180
2020-12-02 11:54:00+05:30,1123,1123.2,1122.8,1122.85,3874
2020-12-02 11:55:00+05:30,1122.85,1123.15,1122.5,1122.95,5154
2020-12-02 11:56:00+05:30,1122.7,1123.15,1122.5,1123,5423
2020-12-02 11:57:00+05:30,1123,1123.1,1122.6,1122.95,3998
2020-12-02 11:58:00+05:30,1122.7,1123.2,1122.5,1123.15,4539
2020-12-02 11:59:00+05:30,1123.15,1123.3,1122.55,1123,4762
2020-12-02 12:00:00+05:30,1122.85,1123.35,1122.85,1123.25,3646
2020-12-02 12:01:00+05:30,1123.05,1124.55,1123,1124.5,7780
2020-12-02 12:02:00+05:30,1124.45,1124.45,1123.8,1123.8,7722
2020-12-02 12:03:00+05:30,1123.8,1124.1,1123.8,1123.9,4879
2020-12-02 12:04:00+05:30,1123.9,1124.05,1123.6,1124,5895
2020-12-02 12:05:00+05:30,1123.95,1124.4,1123.6,1123.75,5771
2020-12-02 12:06:00+05:30,1123.6,1124.15,1123.1,1123.1,3941
2020-12-02 12:07:00+05:30,1123.05,1123.7,1123,1123.3,5391
2020-12-02 12:08:00+05:30,1123.15,1123.6,1123.1,1123.25,4188
2020-12-02 12:09:00+05:30,1123.05,1123.25,1122.5,1122.8,9096
2020-12-02 12:10:00+05:30,1122.5,1123,1122.3,1122.9,8758
2020-12-02 12:11:00+05:30,1122.65,1122.95,1122.4,1122.8,2790
2020-12-02 12:12:00+05:30,1122.9,1123.4,1122.5,1123.35,5492
2020-12-02 12:13:00+05:30,1123.4,1125.7,1123.2,1125,28381
2020-12-02 12:14:00+05:30,1125,1125,1124.25,1124.95,13750
2020-12-02 12:15:00+05:30,1124.95,1126,1124.1,1124.55,20471
2020-12-02 12:16:00+05:30,1124.8,1125.45,1124.5,1125.2,6702
2020-12-02 12:17:00+05:30,1125,1125.3,1124.55,1125,7295
2020-12-02 12:18:00+05:30,1125,1125.5,1124.6,1125.5,9744
2020-12-02 12:19:00+05:30,1125.5,1126,1125.2,1125.6,10372
2020-12-02 12:20:00+05:30,1125.6,1125.95,1125,1125.35,14018
2020-12-02 12:21:00+05:30,1125.35,1126,1125.15,1125.3,25850
2020-12-02 12:22:00+05:30,1125.2,1125.3,1125,1125.1,5453
2020-12-02 12:23:00+05:30,1125,1125.3,1124.5,1124.5,7375
2020-12-02 12:24:00+05:30,1124.65,1124.75,1124.2,1124.65,4562
2020-12-02 12:25:00+05:30,1124.65,1125,1124.25,1124.85,13400
2020-12-02 12:26:00+05:30,1124.4,1125.3,1124.4,1125.3,8169
2020-12-02 12:27:00+05:30,1125.3,1126.25,1125.1,1125.7,25467
2020-12-02 12:28:00+05:30,1125.7,1126.25,1125.2,1125.3,12229
2020-12-02 12:29:00+05:30,1125.35,1126.05,1125,1126,13833
2020-12-02 12:30:00+05:30,1126.05,1127.45,1125.55,1126.35,29315
2020-12-02 12:31:00+05:30,1126.4,1127.5,1126.05,1126.45,33536
2020-12-02 12:32:00+05:30,1126.4,1126.45,1126,1126.2,8408
2020-12-02 12:33:00+05:30,1126.05,1126.2,1125.15,1125.6,12364
2020-12-02 12:34:00+05:30,1125.6,1126.1,1125.1,1126,8736
2020-12-02 12:35:00+05:30,1125.75,1126.5,1125.6,1126,6439
2020-12-02 12:36:00+05:30,1125.6,1126.6,1125.6,1126,8077
2020-12-02 12:37:00+05:30,1126,1126.75,1125.85,1126.75,14442
2020-12-02 12:38:00+05:30,1126.75,1127,1126.35,1126.5,7923
2020-12-02 12:39:00+05:30,1126.5,1126.5,1125.55,1126,8586
2020-12-02 12:40:00+05:30,1126,1126.65,1126,1126.3,5453
2020-12-02 12:41:00+05:30,1126.3,1127.5,1126.3,1126.85,23881
2020-12-02 12:42:00+05:30,1127,1127,1126.4,1126.8,5052
2020-12-02 12:43:00+05:30,1126.7,1126.85,1126.35,1126.35,3992
2020-12-02 12:44:00+05:30,1126.3,1127.1,1126.15,1127.1,6218
2020-12-02 12:45:00+05:30,1127.05,1127.4,1127,1127,6521
2020-12-02 12:46:00+05:30,1127.15,1127.15,1126.4,1126.9,8049
2020-12-02 12:47:00+05:30,1126.9,1127,1126.35,1126.9,10951
2020-12-02 12:48:00+05:30,1126.9,1128.5,1126.75,1128.2,32302
2020-12-02 12:49:00+05:30,1128.2,1128.5,1128,1128.4,8236
2020-12-02 12:50:00+05:30,1128.4,1129.8,1128.35,1129.75,36002
2020-12-02 12:51:00+05:30,1129.4,1131,1129.4,1130.75,44702
2020-12-02 12:52:00+05:30,1130.75,1130.85,1130.15,1130.85,19562
2020-12-02 12:53:00+05:30,1130.7,1130.95,1129.7,1129.7,16615
2020-12-02 12:54:00+05:30,1130.05,1130.05,1128.8,1129.45,16758
2020-12-02 12:55:00+05:30,1129.45,1129.8,1129,1129.35,9867
2020-12-02 12:56:00+05:30,1129.35,1129.75,1129,1129.55,7139
2020-12-02 12:57:00+05:30,1129.55,1130.15,1128.8,1129.55,29354
2020-12-02 12:58:00+05:30,1129.35,1130,1128.75,1129.9,21546
2020-12-02 12:59:00+05:30,1129.75,1129.95,1129.5,1129.7,9758
2020-12-02 13:00:00+05:30,1129.7,1129.95,1128.65,1129.5,31117
2020-12-02 13:01:00+05:30,1129.5,1129.7,1127.5,1127.75,18758
2020-12-02 13:02:00+05:30,1127.5,1128,1126.55,1127,13669
2020-12-02 13:03:00+05:30,1126.8,1127.6,1126.5,1127.35,12542
2020-12-02 13:04:00+05:30,1127.35,1127.6,1126.5,1126.7,11711
2020-12-02 13:05:00+05:30,1126.6,1127.5,1126.15,1126.95,10564
2020-12-02 13:06:00+05:30,1127.25,1128.4,1127.1,1128.4,15314
2020-12-02 13:07:00+05:30,1128.4,1128.4,1127,1127.45,8137
2020-12-02 13:08:00+05:30,1127.4,1128.4,1127,1127.9,6822
2020-12-02 13:09:00+05:30,1127.5,1128.35,1127.3,1127.85,5779
2020-12-02 13:10:00+05:30,1127.85,1128.35,1127.45,1127.75,5821
2020-12-02 13:11:00+05:30,1127.5,1128,1127.5,1127.7,5193
2020-12-02 13:12:00+05:30,1127.7,1128.35,1127.2,1127.2,19499
2020-12-02 13:13:00+05:30,1127.5,1127.5,1126.25,1126.7,11462
2020-12-02 13:14:00+05:30,1126,1126.5,1124.5,1125,31879
2020-12-02 13:15:00+05:30,1125,1126.05,1124,1125.95,14978
2020-12-02 13:16:00+05:30,1125.9,1127.3,1125,1126.95,5869
2020-12-02 13:17:00+05:30,1126.6,1127.5,1126.45,1126.8,12286
2020-12-02 13:18:00+05:30,1126.8,1127.5,1126.3,1126.95,7989
2020-12-02 13:19:00+05:30,1126.3,1127.4,1125.6,1126,27638
2020-12-02 13:20:00+05:30,1126,1127,1125.1,1127,14725
2020-12-02 13:21:00+05:30,1126.6,1128.9,1126.6,1127.9,18058
2020-12-02 13:22:00+05:30,1127.6,1127.75,1126,1126.45,13897
2020-12-02 13:23:00+05:30,1126.45,1126.6,1125.35,1125.6,6826
2020-12-02 13:24:00+05:30,1125.6,1126.15,1125.25,1125.25,5367
2020-12-02 13:25:00+05:30,1125.15,1125.4,1125,1125.3,6850
2020-12-02 13:26:00+05:30,1125,1125.6,1125,1125.55,3680
2020-12-02 13:27:00+05:30,1125.55,1125.95,1125.05,1125.85,6997
2020-12-02 13:28:00+05:30,1125.4,1126.3,1125,1125.65,10322
2020-12-02 13:29:00+05:30,1125.5,1125.5,1125,1125.05,5136
2020-12-02 13:30:00+05:30,1124.7,1125,1123,1123.4,18937
2020-12-02 13:31:00+05:30,1123.05,1124.65,1123.05,1123.75,11648
2020-12-02 13:32:00+05:30,1123.3,1124,1123.1,1123.8,8458
2020-12-02 13:33:00+05:30,1123.2,1124,1123.15,1123.15,7456
2020-12-02 13:34:00+05:30,1123.1,1124,1122.5,1123.75,14017
2020-12-02 13:35:00+05:30,1123.5,1124.55,1123.1,1124.55,9581
2020-12-02 13:36:00+05:30,1123.8,1124,1122.5,1123.25,11704
2020-12-02 13:37:00+05:30,1122.85,1123.5,1122.5,1123.05,17229
2020-12-02 13:38:00+05:30,1122.8,1123.95,1122.7,1123.45,6778
2020-12-02 13:39:00+05:30,1122.85,1123.5,1121.9,1122,23552
2020-12-02 13:40:00+05:30,1121.5,1122.8,1121.5,1121.6,9375
2020-12-02 13:41:00+05:30,1121.85,1122.5,1121.5,1121.8,13740
2020-12-02 13:42:00+05:30,1121.65,1122.25,1121.55,1122.25,7340
2020-12-02 13:43:00+05:30,1122.1,1122.5,1121.65,1121.8,8340
2020-12-02 13:44:00+05:30,1121.85,1122.8,1121.85,1122.4,7601
2020-12-02 13:45:00+05:30,1122.95,1123.55,1122.5,1123.3,7681
2020-12-02 13:46:00+05:30,1123.3,1125,1123.1,1124.4,10592
2020-12-02 13:47:00+05:30,1124.8,1124.85,1123.75,1123.95,8007
2020-12-02 13:48:00+05:30,1123.65,1124.65,1123.55,1124,6280
2020-12-02 13:49:00+05:30,1124,1124.6,1123.85,1124.4,5035
2020-12-02 13:50:00+05:30,1123.85,1124.3,1123.5,1123.8,4956
2020-12-02 13:51:00+05:30,1123.8,1124.45,1123.5,1124.05,5708
2020-12-02 13:52:00+05:30,1123.85,1124.4,1123.5,1124.35,6833
2020-12-02 13:53:00+05:30,1124.35,1125.3,1123.65,1124.6,12584
2020-12-02 13:54:00+05:30,1124.45,1125,1124,1124.1,6896
2020-12-02 13:55:00+05:30,1123.95,1124.85,1123.5,1123.55,10819
2020-12-02 13:56:00+05:30,1123.75,1123.95,1123,1123.2,8458
2020-12-02 13:57:00+05:30,1123,1123.95,1123,1123.3,8381
2020-12-02 13:58:00+05:30,1123.2,1123.8,1123,1123.3,5977
2020-12-02 13:59:00+05:30,1123.35,1124.95,1123.05,1124.2,7357
2020-12-02 14:00:00+05:30,1124,1124,1123,1123.3,10330
2020-12-02 14:01:00+05:30,1123.1,1123.95,1123.1,1123.65,5466
2020-12-02 14:02:00+05:30,1123.4,1123.4,1123,1123.3,5276
2020-12-02 14:03:00+05:30,1123.15,1124,1123,1123.5,5897
2020-12-02 14:04:00+05:30,1123.5,1123.75,1123.15,1123.15,7131
2020-12-02 14:05:00+05:30,1123.15,1123.3,1122,1122,17084
2020-12-02 14:06:00+05:30,1122.15,1122.45,1121.4,1122.05,20922
2020-12-02 14:07:00+05:30,1121.65,1122.15,1121.5,1121.6,8032
2020-12-02 14:08:00+05:30,1122,1122,1121.15,1121.5,12835
2020-12-02 14:09:00+05:30,1121.6,1122.9,1121.5,1122.75,10068
2020-12-02 14:10:00+05:30,1122.5,1122.95,1122.25,1122.3,9649
2020-12-02 14:11:00+05:30,1122.65,1122.8,1122,1122.15,8707
2020-12-02 14:12:00+05:30,1122.15,1122.5,1121.8,1122.4,8762
2020-12-02 14:13:00+05:30,1122.4,1123.4,1122,1123.3,10480
2020-12-02 14:14:00+05:30,1123.45,1124.5,1123,1124.5,15255
2020-12-02 14:15:00+05:30,1124.25,1124.4,1123.5,1123.8,7797
2020-12-02 14:16:00+05:30,1123.65,1124.35,1123.5,1124,8891
2020-12-02 14:17:00+05:30,1123.75,1124,1123.35,1123.85,8441
2020-12-02 14:18:00+05:30,1123.65,1124.5,1123.2,1124.25,13589
2020-12-02 14:19:00+05:30,1124.25,1125,1123.8,1125,13595
2020-12-02 14:20:00+05:30,1125,1125.5,1124.3,1124.7,20531
2020-12-02 14:21:00+05:30,1124.3,1125,1124.1,1124.75,11272
2020-12-02 14:22:00+05:30,1124.7,1125.8,1124,1124.6,27770
2020-12-02 14:23:00+05:30,1124.6,1125,1124.5,1124.5,9871
2020-12-02 14:24:00+05:30,1124.5,1125.15,1124.5,1125,17117
2020-12-02 14:25:00+05:30,1124.6,1125,1124.35,1124.5,17035
2020-12-02 14:26:00+05:30,1124.5,1125,1124.1,1124.9,8778
2020-12-02 14:27:00+05:30,1124.45,1125.3,1124.45,1124.85,15922
2020-12-02 14:28:00+05:30,1124.85,1125.3,1124.7,1125,14108
2020-12-02 14:29:00+05:30,1125,1125.15,1124.55,1125,15285
2020-12-02 14:30:00+05:30,1124.65,1125.5,1124.65,1125,26674
2020-12-02 14:31:00+05:30,1124.75,1125.5,1124.55,1125,17285
2020-12-02 14:32:00+05:30,1125,1127.85,1125,1127.5,28174
2020-12-02 14:33:00+05:30,1127.9,1127.9,1126.55,1127.3,21854
2020-12-02 14:34:00+05:30,1126.8,1127.3,1126.35,1126.5,14485
2020-12-02 14:35:00+05:30,1126.45,1126.5,1125.3,1126.3,18302
2020-12-02 14:36:00+05:30,1126,1126.35,1125.75,1126.35,7663
2020-12-02 14:37:00+05:30,1126.3,1126.35,1125.75,1126.3,14003
2020-12-02 14:38:00+05:30,1126.05,1126.3,1126,1126.2,5109
2020-12-02 14:39:00+05:30,1126.15,1126.2,1125,1125.05,12338
2020-12-02 14:40:00+05:30,1125,1125.05,1124,1124.85,17564
2020-12-02 14:41:00+05:30,1124.85,1125.35,1124.6,1125.15,10190
2020-12-02 14:42:00+05:30,1125.1,1126.15,1124.85,1125.85,17327
2020-12-02 14:43:00+05:30,1125.8,1126.3,1125.8,1126.3,8742
2020-12-02 14:44:00+05:30,1126.3,1127.5,1125.85,1127.5,36161
2020-12-02 14:45:00+05:30,1127.6,1128,1127,1128,24068
2020-12-02 14:46:00+05:30,1127.65,1127.85,1127.25,1127.5,12331
2020-12-02 14:47:00+05:30,1127.45,1129.95,1127.45,1129.95,40020
2020-12-02 14:48:00+05:30,1129.8,1131,1128.6,1130.85,50147
2020-12-02 14:49:00+05:30,1130.5,1131.3,1130.05,1131.25,42841
2020-12-02 14:50:00+05:30,1131.5,1133,1131.25,1132.4,61517
2020-12-02 14:51:00+05:30,1132.35,1132.4,1131.25,1131.8,21304
2020-12-02 14:52:00+05:30,1131.8,1132.65,1131.5,1131.7,27684
2020-12-02 14:53:00+05:30,1131.75,1131.75,1128.8,1129.65,25047
2020-12-02 14:54:00+05:30,1129.65,1130.6,1129,1130.6,29879
2020-12-02 14:55:00+05:30,1130.35,1131,1130,1130.05,15000
2020-12-02 14:56:00+05:30,1130.3,1130.4,1129.3,1129.8,21041
2020-12-02 14:57:00+05:30,1129.45,1130.05,1129,1130.05,15417
2020-12-02 14:58:00+05:30,1130.1,1130.9,1129.9,1130.3,16888
2020-12-02 14:59:00+05:30,1130.3,1130.95,1130.25,1130.5,14299
2020-12-02 15:00:00+05:30,1130.5,1133.35,1130.5,1133.3,48615
2020-12-02 15:01:00+05:30,1133.3,1134,1133,1133.4,64493
2020-12-02 15:02:00+05:30,1133.2,1135.6,1133.2,1134.7,76607
2020-12-02 15:03:00+05:30,1134.6,1134.8,1133.4,1134.15,41378
2020-12-02 15:04:00+05:30,1134.15,1136.95,1134,1136.45,39722
2020-12-02 15:05:00+05:30,1136.75,1137.15,1135,1136.35,47054
2020-12-02 15:06:00+05:30,1136.4,1138.3,1136.4,1138.3,68336
2020-12-02 15:07:00+05:30,1138.3,1141.95,1138.05,1141.85,169620
2020-12-02 15:08:00+05:30,1141.85,1142,1140.3,1141.8,80533
2020-12-02 15:09:00+05:30,1142,1143.7,1141.5,1143.6,78105
2020-12-02 15:10:00+05:30,1143.6,1146.5,1143.2,1146.5,98655
2020-12-02 15:11:00+05:30,1146,1147.2,1145.05,1145.55,76677
2020-12-02 15:12:00+05:30,1145.15,1145.95,1144.15,1144.7,71964
2020-12-02 15:13:00+05:30,1144.7,1145.5,1143,1143.1,76364
2020-12-02 15:14:00+05:30,1143,1143.95,1143,1143.55,43401
2020-12-02 15:15:00+05:30,1143.05,1143.25,1141.65,1141.7,46606
2020-12-02 15:16:00+05:30,1141.6,1142,1141.1,1141.2,44689
2020-12-02 15:17:00+05:30,1141.65,1142.2,1141.1,1141.1,42529
2020-12-02 15:18:00+05:30,1141.05,1143,1141.05,1143,46693
2020-12-02 15:19:00+05:30,1142.75,1143.85,1142.75,1143.25,54728
2020-12-02 15:20:00+05:30,1143.25,1143.3,1142,1142.45,62219
2020-12-02 15:21:00+05:30,1143,1143.8,1142,1142.3,66412
2020-12-02 15:22:00+05:30,1142,1142.9,1141.55,1142.35,40182
2020-12-02 15:23:00+05:30,1142.35,1142.95,1142.1,1142.45,31047
2020-12-02 15:24:00+05:30,1142.45,1142.5,1141.7,1142.2,37776
2020-12-02 15:25:00+05:30,1142.15,1142.7,1141.9,1141.9,26816
2020-12-02 15:26:00+05:30,1141.9,1142.5,1141.9,1142.45,28291
2020-12-02 15:27:00+05:30,1142.4,1142.45,1141.1,1141.5,35146
2020-12-02 15:28:00+05:30,1141.8,1142,1141.15,1141.4,29531
2020-12-02 15:29:00+05:30,1141.5,1142,1141.05,1142,15264
