Ticker,Name,Exchange,Category Name,Country
GAMMNINFRA.NS,Gammon Infrastructure Projects Limited,NSI,Heavy Construction,India
GANDHITUBE.NS,Gandhi Special Tubes Limited,NSI,Metal Fabrication,India
SVOGL-EQ.NS,SVOGL OIL GAS AND INR10,NSI,,India
GALLANTT-EQ.NS,GALLANTT METAL LIMITED,NSI,,India
ONGC-EQ.NS,OIL & NATURAL GAS CORPORATION L,NSI,,India
GAMMONIND.NS,Gammon India Limited,NSI,General Contractors,India
ONGC.NS,Oil and Natural Gas Corporation Limited,NSI,Major Integrated Oil & Gas,India
GARDENSILK.NS,Garden Silk Mills Limited,NSI,Textile Industrial,India
SGJHL.NS,Shree Ganesh Jewellery House (I) Limited,NSI,Jewelry Stores,India
GANGOTRI-EQ.NS,GANGOTRI TEXTILE INR5(POST SUBD,NSI,,India
INTEGRA.NS,Integra Garments and Textiles Limited,NSI,Textile - Apparel Clothing,India
GANESHHOUC-EQ.NS,GANESH HOUSING CP INR10(DEMAT),NSI,,India
SHIV-VANI.NS,SVOGL Oil Gas and Energy Limited,NSI,,India
INTEGRA-EQ.NS,INTEGRA GARMENTS A INR3,NSI,,India
GANGOTRI.NS,Gangotri Textiles Limited,NSI,Textile Industrial,India
GAYAPROJ.NS,Gayatri Projects Limited,NSI,General Contractors,India
GARWALLROP-EQ.NS,GARWARE WALL ROPES INR10,NSI,,India
GARWALLROP.NS,Garware-Wall Ropes Limited,NSI,Textile Industrial,India
UPERGANGES.NS,Upper Ganges Sugar & Industries Limited,NSI,Confectioners,India
GALLISPAT-EQ.NS,GALLANTT ISPAT LIMITED,NSI,,India
INTEGRA-BE.NS,INTEGRA GARMENTS A INR3,NSI,,India
GALLANTT.NS,Gallantt Metal Limited,NSI,Steel & Iron,India
GANGOTRI-BE.NS,GANGOTRI TEXTILE INR5(POST SUBD,NSI,,India
GENUSPOWER.NS,Genus Power Infrastructures Limited,NSI,Diversified Electronics,India
GEMINI.NS,Gemini Communication Limited,NSI,Communication Equipment,India
LYPSAGEMS.NS,Lypsa Gems & Jewellery Limited,NSI,Jewelry Stores,India
GEINDSYS.NS,GEI Industrial Systems Limited,NSI,Diversified Machinery,India
GENUSPOWER-EQ.NS,GENUS POWER INFRA INR1,NSI,,India
GENESYS.NS,Genesys International Corporation Limited,NSI,Information Technology Services,India
GEOMETRIC.NS,Geometric Limited,NSI,,India
GENUSPAPER-BE.NS,Genus P&B Limited,NSI,,India
SHANTIGEAR.NS,Shanthi Gears Limited,NSI,Diversified Machinery,India
MOTOGENFIN.NS,The Motor & General Finance Limited,NSI,Property Management,India
MOTOGENFIN-BE.NS,MOTOR & GENERAL FINANCE L,NSI,,India
MOTOGENFIN-EQ.NS,MOTOR & GEN FINANC INR10,NSI,,India
LYPSAGEMS-EQ.NS,LYPSA GEMS & JEWEL INR10,NSI,,India
HITECHGEAR.NS,The Hi-Tech Gears Limited,NSI,Auto Parts,India
GEMINI-EQ.NS,GEMINI COMM LTD INR1,NSI,,India
GEOMETRIC-EQ.NS,GEOMETRIC LIMITED,NSI,,India
SHANTIGEAR-EQ.NS,SHANTHI GEARS INR1,NSI,,India
GITANJALI.NS,Gitanjali Gems Limited,NSI,Jewelry Stores,India
GITANJALI-EQ.NS,GITANJALI GEMS LIMITED,NSI,,India
GHCL.NS,GHCL Limited,NSI,Chemicals - Major Diversified,India
GHCL-EQ.NS,GHCL LIMITED,NSI,,India
PNBGILTS.NS,PNB Gilts Ltd.,NSI,Asset Management,India
GIPCL.NS,Gujarat Industries Power Company Limited,NSI,Electric Utilities,India
GIRRESORTS-IT.NS,GIR Natureview Resort Ltd,NSI,,India
GISOLUTION-EQ.NS,GI ENGINEERING SOL INR10,NSI,,India
GISOLUTION-BE.NS,GI ENGINEERING SOLUTIONS LTD IN,NSI,,India
GIRRESORTS-EQ.NS,GIR NATUREVIEW RES INR10,NSI,,India
GILLETTE-EQ.NS,GILLETTE INDIA LIMITED,NSI,,India
GIRRESORTS.NS,GIR Natureview Resorts Limited,NSI,Resorts & Casinos,India
GINNIFILA.NS,Ginni Filaments Limited,NSI,Textile Industrial,India
GISOLUTION.NS,GI Engineering Solutions Limited,NSI,General Contractors,India
GILLETTE.NS,Gillette India Limited,NSI,Personal Products,India
GKWLIMITED-EQ.NS,GKW LIMITED INR10,NSI,,India
GKWLIMITED.NS,GKW Limited,NSI,Business Services,India
GLOBUSSPR.NS,Globus Spirits Limited,NSI,Beverages - Wineries & Distillers,India
GLENMARK.NS,Glenmark Pharmaceuticals Limited,NSI,Drugs - Generic,India
GLAXO.NS,GlaxoSmithkline Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
SGL-EQ.NS,STL GLOBAL LTD INR10,NSI,,India
INDIAGLYCO.NS,India Glycols Limited,NSI,Chemicals - Major Diversified,India
GLENMARK-EQ.NS,GLENMARK PHARMACEUTICALS LIMITE,NSI,,India
SEZAL-EQ.NS,SEZAL GLASS INR10,NSI,,India
VAIBHAVGBL-EQ.NS,VAIBHAV GLOBAL LTD INR10,NSI,,India
SEZAL.NS,Sejal Glass Limited,NSI,General Building Materials,India
ONMOBILE-EQ.NS,ONMOBILE GLOBAL LIMITED,NSI,,India
SPHEREGSL.NS,Sphere Global Services Limited,NSI,Information Technology Services,India
GLOBOFFS.NS,Global Offshore Services Limited,NSI,Shipping,India
SGL.NS,STL Global Limited,NSI,Textile Industrial,India
ONMOBILE.NS,OnMobile Global Limited,NSI,Wireless Communications,India
GLOBALVECT-EQ.NS,GLOBAL VECTRA HELI INR10,NSI,,India
SGL-BE.NS,STL GLOBAL LTD INR10,NSI,,India
HINDNATGLS.NS,Hindusthan National Glass & Industries Limited,NSI,Packaging & Containers,India
GLODYNE-BE.NS,GLODYNE-BE.NS,NSI,,India
GLOBALVECT.NS,Global Vectra Helicorp Limited,NSI,"Air Services, Other",India
GLFL-EQ.NS,GUJARAT LEASE INR10,NSI,,India
GLODYNE-BZ.NS,GLODYNE TECHNOSERVE LTD.,NSI,,India
GSKCONS.NS,GlaxoSmithKline Consumer Healthcare Limited,NSI,Food - Major Diversified,India
SPHEREGSL-EQ.NS,SPHERE GLOBAL SERV INR10,NSI,,India
HGS.NS,Hinduja Global Solutions Limited,NSI,Staffing & Outsourcing Services,India
SEZAL-BE.NS,SEZAL GLASS INR10,NSI,,India
GLODYNE.NS,Glodyne Technoserve Limited,NSI,,India
PGIL.NS,Pearl Global Industries Limited,NSI,Textile - Apparel Clothing,India
HGS-EQ.NS,HINDUJA GLOBAL SOLUTIONS LIMITE,NSI,,India
GMBREW.NS,G.M.Breweries Limited,NSI,Beverages - Wineries & Distillers,India
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,NSI,Industrial Metals & Minerals,India
GMRINFRA-EQ.NS,GMR INFRASTRUCTURE LIMITED,NSI,,India
GMRINFRA.NS,GMR Infrastructure Limited,NSI,Heavy Construction,India
GODREJIND.NS,Godrej Industries Limited,NSI,,India
GPIL.NS,Godawari Power & Ispat Limited,NSI,Steel & Iron,India
GODREJCP.NS,Godrej Consumer Products Limited,NSI,,India
GOKUL.NS,Gokul Refoils & Solvent Ltd,NSI,Food - Major Diversified,India
GTOFFSHORE.NS,GOL Offshore Limited,NSI,Oil & Gas Equipment & Services,India
GOLDENTOBC.NS,Golden Tobacco Limited,NSI,"Tobacco Products, Other",India
GOLDINFRA-EQ.NS,GOLDSTONE INFRATECH LIMITED,NSI,,India
RELIGAREGO-EQ.NS,INVESCO MUTUAL FUND,NSI,,India
GOACARBON-EQ.NS,GOA CARBON LIMITED,NSI,,India
GOLDTECH-EQ.NS,GOLDSTONE TECHNOLOGIES LT,NSI,,India
GOCLCORP.NS,GOCL CORPORATION L INR2,NSI,,India
GOLDENTOBC-EQ.NS,GOLDEN TOBACCO LTD INR10 (DEMAT,NSI,,India
SHIRPUR-G-EQ.NS,SHIRPUR GOLD REFINERY LIMITED,NSI,,India
SHIRPUR-G.NS,Shirpur Gold Refinery Limited,NSI,Gold,India
SETFGOLD-EQ.NS,SBI MUTUAL FUND SBI-ETF GOLD,NSI,,India
GOLDINFRA.NS,Goldstone Infratech Limited,NSI,Diversified Machinery,India
GOLDTECH.NS,Goldstone Technologies Limited,NSI,Information Technology Services,India
GOLDIAM.NS,Goldiam International Limited,NSI,Jewelry Stores,India
SETFGOLD.NS,SBI MUTUAL FUND SBI-ETF GOLD,NSI,,India
GOCLCORP-EQ.NS,GOCL CORPORATION L INR2,NSI,,India
GODREJCP-EQ.NS,GODREJ CONSUMER PRODUCTS LIMITE,NSI,,India
GODREJPROP.NS,Godrej Properties Limited,NSI,Real Estate Development,India
GOLDIAM-EQ.NS,GOLDIAM INTERNATIONAL LIMITED,NSI,,India
GOODLUCK.NS,Goodluck India Limited,NSI,Metal Fabrication,India
RELGOLD-EQ.NS,RELIANCE CAPITAL A R SHARES GOL,NSI,,India
GODFRYPHLP.NS,Godfrey Phillips India Limited,NSI,"Tobacco Products, Other",India
GOODLUCK-EQ.NS,GOODLUCK INDIA LTD INR2,NSI,,India
GULFCORP-EQ.NS,GULFCORP-EQ.NS,NSI,,India
GPPL.NS,Gujarat Pipavav Port Limited,NSI,Shipping,India
GULFPETRO-EQ.NS,GP PETROLEUMS LTD INR5,NSI,,India
GULFPETRO.NS,GP Petroleums Limited,NSI,Oil & Gas Refining & Marketing,India
SAHPETRO.NS,GP Petroleums Limited,NSI,,India
GREAVESCOT.NS,Greaves Cotton Limited,NSI,Diversified Machinery,India
GRANULES.NS,Granules India Limited,NSI,Drug Manufacturers - Major,India
SOFTTECHGR.NS,STG Lifecare Limited,NSI,Information Technology Services,India
INVENTURE-EQ.NS,INVENTURE GROWTH & SECURITIES L,NSI,,India
GSS-BE.NS,GSS INFOTECH LTD INR10,NSI,,India
GSS.NS,GSS Infotech Limited,NSI,Information Technology Services,India
GTLINFRA.NS,GTL Infrastructure Limited,NSI,Communication Equipment,India
GTL.NS,GTL Limited,NSI,Information Technology Services,India
GTNIND.NS,GTN Industries Limited,NSI,,India
GTL-EQ.NS,GTL LIMITED,NSI,,India
GTNTEX.NS,GTN Textiles Limited,NSI,Textile Industrial,India
GTNTEX-EQ.NS,GTN TEXTILES INR10,NSI,,India
GUJNREDVR-EQ.NS,GUJARAT NRE COKE LIMITED,NSI,,India
GULFOILLUB-EQ.NS,GULF OIL LUBRICANT INR2,NSI,,India
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,NSI,Oil & Gas Refining & Marketing,India
GUJNREDVR.NS,Gujarat NRE Coke Ltd.,NSI,,India
GULPOLY.NS,Gulshan Polyols Limited,NSI,Chemicals - Major Diversified,India
TIMESGTY.NS,Times Guaranty Ltd.,NSI,Asset Management,India
GUJNRECOKE.NS,Gujarat NRE Coke Ltd.,NSI,Industrial Metals & Minerals,India
TIMESGTY-EQ.NS,TIMES GUARANTY LIMITED,NSI,,India
GVKPIL.NS,GVK Power & Infrastructure Limited,NSI,"Air Services, Other",India
GVKPIL-EQ.NS,GVK POWER & INFRASTRUCTURE LIMI,NSI,,India
TAJGVK.NS,TAJGVK Hotels & Resorts Limited,NSI,Lodging,India
HANUNG.NS,Hanung Toys and Textiles Limited,NSI,Textile Industrial,India
HAVELLS-EQ.NS,HAVELLS INDIA LIMITED,NSI,,India
HARRMALAYA.NS,Harrisons Malayalam Limited,NSI,Farm Products,India
HARITASEAT.NS,Harita Seating Systems Limited,NSI,Auto Parts,India
HARITASEAT-EQ.NS,HARITA SEATING SYSTEMS LIMITED,NSI,,India
HAVELLS.NS,Havells India Limited,NSI,Diversified Machinery,India
HBLPOWER.NS,HBL Power Systems Limited,NSI,Diversified Electronics,India
HBSTOCK.NS,HB Stockholdings Limited,NSI,Investment Brokerage - National,India
HBSTOCK-EQ.NS,HB STOCKHOLDINGS INR10,NSI,,India
HCLTECH.NS,HCL Technologies Limited,NSI,Information Technology Services,India
HCL-INSYS-EQ.NS,HCL INFOSYSTEMS INR2,NSI,,India
HCG.NS,HealthCare Global Enterprises Limited,NSI,Hospitals,India
HCL-INSYS.NS,HCL Infosystems Limited,NSI,Computer Based Systems,India
HDFC-EQ.NS,HOUSING DEVELOPMENT FINANCE COR,NSI,,India
HDFCSENETF-EQ.NS,HDFC MUTUAL FUND SENSEX ETF,NSI,,India
HDFCNIFETF-EQ.NS,HDFC MUTUAL FUND NIFTY ETF,NSI,,India
HDFCBANK-IL.NS,HDFC BANK INR2,NSI,,India
HEIDELBERG.NS,HeidelbergCement India Limited,NSI,General Building Materials,India
TTKHLTCARE-EQ.NS,TTK HEALTHCARE INR10,NSI,,India
HELIOSMATH-BZ.NS,HELIOS & MATHINFTECH LTD.,NSI,,India
HECPROJECT-SM.NS,HEC INFRA PROJECTS INR10,NSI,,India
HELIOSMATH-BE.NS,HELIOS & MATHINFTECH LTD.,NSI,,India
HEG.NS,HEG Limited,NSI,Diversified Electronics,India
SYNCOM-EQ.NS,SYNCOM HEALTHCARE LIMITED,NSI,,India
HEXATRADEX.NS,Hexa Tradex Limited,NSI,Business Services,India
HERCULES-EQ.NS,HERCULES HOISTS LIMITED,NSI,,India
HEIDELBERG-EQ.NS,HEIDELBERGCEMENT INDIA LIMITED,NSI,,India
HERCULES.NS,Hercules Hoists Limited,NSI,Diversified Machinery,India
TTKHLTCARE.NS,TTK HEALTHCARE INR10,NSI,,India
HEROMOTOCO.NS,Hero MotoCorp Limited,NSI,Auto Manufacturers - Major,India
HEXAWARE-EQ.NS,HEXAWARE TECHNOLOGIES LIMITED,NSI,,India
HEXAWARE.NS,Hexaware Technologies Limited,NSI,Information Technology Services,India
HEXATRADEX-EQ.NS,HEXA TRADEX LTD INR2,NSI,,India
HECINFRA-IT.NS,HEC Infra Projects Ltd,NSI,,India
HINDMOTORS.NS,Hindustan Motors Limited,NSI,Auto Manufacturers - Major,India
HINDPETRO-EQ.NS,HINDUSTAN PETROLEUM CORPORATION,NSI,,India
HINDCOMPOS.NS,Hindustan Composites Limited,NSI,Auto Parts,India
HMVL-EQ.NS,HINDUSTAN MEDIA VENTURES LIMITE,NSI,,India
HITECHPLAS.NS,Hitech Corporation Limited,NSI,,India
HINDMOTORS-EQ.NS,HINDUSTAN MOTORS INR5,NSI,,India
HINDCOPPER.NS,Hindustan Copper Limited,NSI,Copper,India
HIKAL.NS,Hikal Limited,NSI,Chemicals - Major Diversified,India
HINDCOPPER-EQ.NS,HINDUSTAN COPPER LIMITED,NSI,,India
HITECH-SM.NS,HI TECH PIPES LTD INR10,NSI,,India
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,NSI,Confectioners,India
HITACHIHOM.NS,Johnson Controls - Hitachi Air Conditioning India Limited,NSI,,India
SRHHYPOLTD-EQ.NS,SREE RAYALASEEMA H INR10,NSI,,India
HOCL-EQ.NS,HINDUSTAN ORGANIC CHEMICALS LIM,NSI,,India
HINDALCO.NS,Hindalco Industries Limited,NSI,Aluminum,India
HINDSYNTEX.NS,Hind Syntex Limited,NSI,Textile Industrial,India
SUNILHITEC.NS,Sunil Hitech Engineers Limited,NSI,General Contractors,India
HIKAL-EQ.NS,HIKAL LIMITED,NSI,,India
SUNILHITEC-EQ.NS,SUNIL HITECH ENGIN INR1,NSI,,India
HIMATSEIDE.NS,Himatsingka Seide Limited,NSI,Textile Industrial,India
HINDUNILVR-EQ.NS,HINDUSTAN UNILEVER INR1,NSI,,India
HINDSYNTEX-EQ.NS,HIND SYNTEX INR10,NSI,,India
HOCL.NS,Hindustan Organic Chemicals Limited,NSI,Chemicals - Major Diversified,India
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,NSI,Asset Management,India
UBHOLDINGS.NS,United Breweries (Holdings) Limited,NSI,Beverages - Brewers,India
HMT.NS,HMT Limited,NSI,Farm & Construction Machinery,India
PNEUMATIC-BE.NS,Pneumatic Holdings Ltd,NSI,,India
NH-EQ.NS,NARAYANA HRUDAYALA INR10,NSI,,India
NH.NS,Narayana Hrudayalaya Limited,NSI,Hospitals,India
HSIL.NS,HSIL Limited,NSI,General Building Materials,India
HSIL-EQ.NS,HSIL LIMITED,NSI,,India
HTMEDIA.NS,HT Media Limited,NSI,Publishing - Newspapers,India
INDIANHUME.NS,The Indian Hume Pipe Company Limited,NSI,General Contractors,India
PAPERPROD.NS,Huhtamaki PPL Limited,NSI,Packaging & Containers,India
HUSYS.NS,Husys Consulting Limited,NSI,,India
HUBTOWN.NS,Hubtown Limited,NSI,Real Estate Development,India
IBULHSGFIN-EQ.NS,INDIABULLS HOUSING INR2,NSI,,India
IBVENTURES-EQ.NS,INDIABULLS VENTURE INR2,NSI,,India
IBVENTURES.NS,Indiabulls Ventures Limited,NSI,Investment Brokerage - National,India
ICICIBANK-EQ.NS,ICICI BANK LIMITED,NSI,,India
ICNX100-EQ.NS,ICICI PRUDENTIAL A ICICI PRUDEN,NSI,,India
INIFTY-EQ.NS,ICICI PRUDENTIAL A NIFTY,NSI,,India
ICSA-EQ.NS,ICSA (INDIA) LIMITED,NSI,,India
IPRU2317-MF.NS,ICICI PRUDENTIAL A 73 830D J RE,NSI,,India
ICRA.NS,ICRA Limited,NSI,Investment Brokerage - National,India
ISENSEX.NS,ICICI PRUDENTIAL A ICICI PRUDEN,NSI,,India
IPRU-8484-MF.NS,ICICIPRAMC - IPRU-8484,NSI,,India
ICSA.NS,ICSA (India) Limited,NSI,Technical & System Software,India
IDFC.NS,IDFC Limited,NSI,Credit Services,India
IDBI-EQ.NS,IDBI BANK LIMITED,NSI,,India
IDFC-IL.NS,IDFC LIMITED INR10,NSI,,India
IDFCBANK-EQ.NS,IDFC BANK LTD INR10,NSI,,India
IDFCBANK-BE.NS,IDFC Bank Limited,NSI,,India
IFCI.NS,IFCI Limited,NSI,Credit Services,India
IFBIND.NS,IFB Industries Limited,NSI,Diversified Machinery,India
IFGLREFRAC.NS,IFGL Refractories Limited,NSI,General Building Materials,India
IFCI-EQ.NS,IFCI LIMITED,NSI,,India
IGARASHI.NS,Igarashi Motors India Limited,NSI,Auto Parts,India
IGPL-EQ.NS,IG PETROCHEMICALS LIMITED,NSI,,India
IGPL.NS,I G Petrochemicals Limited,NSI,Specialty Chemicals,India
IITL.NS,Industrial Investment Trust Limited,NSI,Credit Services,India
IIFL-EQ.NS,IIFL HOLDINGS LTD INR2,NSI,,India
IIFL.NS,IIFL Holdings Limited,NSI,Investment Brokerage - National,India
IITL-EQ.NS,INDUSTRIAL INVESTMENT TRUST LIM,NSI,,India
IVC-EQ.NS,IL&FS INVESTMENT MANAGERS LIMIT,NSI,,India
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,NSI,General Contractors,India
IL&FSTRAN.NS,IL&FS Transportation Networks Limited,NSI,,India
IVC.NS,IL&FS Investment Managers Limited,NSI,Asset Management,India
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,NSI,Heavy Construction,India
SIIL-SM.NS,SUPREME (INDIA) IM INR10,NSI,,India
INDLMETER.NS,IMP Powers Limited,NSI,Diversified Machinery,India
IOB.NS,Indian Overseas Bank,NSI,Money Center Banks,India
IOC.NS,Indian Oil Corporation Limited,NSI,Oil & Gas Refining & Marketing,India
IPCALAB-IL.NS,IPCA LABORATORIES INR2,NSI,,India
IPCALAB-EQ.NS,IPCA LABORATORIES LIMITED,NSI,,India
IPCALAB.NS,Ipca Laboratories Limited,NSI,Drugs - Generic,India
IPAPPM.NS,International Paper APPM Limited,NSI,Paper & Paper Products,India
TATASPONGE-EQ.NS,TATA SPONGE IRON INR10,NSI,,India
TATASPONGE.NS,Tata Sponge Iron Limited,NSI,Steel & Iron,India
JISLJALEQS-EQ.NS,JAIN IRRIGATION INR2,NSI,,India
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,NSI,Steel & Iron,India
ISFT-BE.NS,ISFT-BE.NS,NSI,,India
ISMTLTD.NS,ISMT Limited,NSI,Steel & Iron,India
ISFT.NS,IntraSoft Technologies Limited,NSI,Internet Information Providers,India
SATHAISPAT-EQ.NS,SATHAVAHANA ISPAT LIMITED,NSI,,India
SMLISUZU.NS,SML Isuzu Limited,NSI,Auto Manufacturers - Major,India
SATHAISPAT.NS,Sathavahana Ispat Limited,NSI,Steel & Iron,India
ISMTLTD-EQ.NS,ISMT LTD INR5,NSI,,India
SOUISPAT.NS,SOUTHERN ISPAT & ENGY LTD INR10,NSI,,India
ITC.NS,ITC Limited,NSI,"Tobacco Products, Other",India
PILIND-EQ.NS,PILIND-EQ.NS,NSI,,India
PILITA-EQ.NS,PIL ITALICA LIFEST INR1,NSI,,India
PILIND.NS,PIL Italica Lifestyle Limited,NSI,,India
ITI.NS,ITI Limited,NSI,Communication Equipment,India
PILITA.NS,PIL ITALICA LIFESTYLE LIMITED,NSI,Home Furnishings & Fixtures,India
ITC-EQ.NS,ITC LIMITED,NSI,,India
IVRCLINFRA.NS,IVRCL Limited,NSI,General Contractors,India
IVRCLINFRA-EQ.NS,IVRCL LIMITED,NSI,,India
IVP.NS,IVP Limited,NSI,Specialty Chemicals,India
IZMO-EQ.NS,IZMO LIMITED INR10,NSI,,India
IZMO.NS,IZMO Limited,NSI,Information Technology Services,India
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
JAINSTUDIO-BE.NS,JAIN STUDIOS LTD,NSI,,India
JAINSTUDIO.NS,Jain Studios Limited,NSI,Broadcasting - TV,India
JAYNECOIND.NS,Jayaswal Neco Industries Limited,NSI,Steel & Iron,India
JAYSREETEA-EQ.NS,JAYSHREE TEA INR5,NSI,,India
JAICORPLTD-EQ.NS,JAI CORP LIMITED,NSI,,India
JAINSTUDIO-EQ.NS,JAIN STUDIOS INR10,NSI,,India
JAYSREETEA.NS,JAYSHREE TEA INR5,NSI,,India
JPINFRATEC.NS,Jaypee Infratech Limited,NSI,Heavy Construction,India
JBMA-EQ.NS,JBM AUTO LTD INR5,NSI,,India
JBCHEPHARM.NS,J. B. Chemicals & Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
JBCHEPHARM-EQ.NS,JB CHEMICALS & PHARMACEUTICALS,NSI,,India
JBMA.NS,JBM Auto Limited,NSI,Auto Parts,India
RJL.NS,Renaissance Jewellery Limited,NSI,Jewelry Stores,India
THANGAMAYL-EQ.NS,THANGAMAYIL JEWELL INR10,NSI,,India
JENSONICOL.NS,Jenson & Nicholson (India) Limited,NSI,General Building Materials,India
JENSONICOL-EQ.NS,JENSON & NICHOLSON INR2,NSI,,India
THANGAMAYL.NS,Thangamayil Jewellery Limited,NSI,Jewelry Stores,India
JEYPORE.NS,Jeypore Sugar Company Ltd.,NSI,,India
JHS.NS,JHS Svendgaard Laboratories Limited,NSI,Personal Products,India
JHS-EQ.NS,JHS SVEND. LAB. LTD,NSI,,India
JHS-BZ.NS,JHS SVEND. LAB. LTD,NSI,,India
JSLHISAR.NS,Jindal Stainless (Hisar) Limited,NSI,Steel & Iron,India
JINDALSTEL-EQ.NS,JINDAL STEEL & PWR INR1.00,NSI,,India
JIKIND.NS,JIK Industries Limited,NSI,Home Furnishings & Fixtures,India
JINDALSTEL.NS,Jindal Steel & Power Limited,NSI,Steel & Iron,India
JINDALPOLY.NS,Jindal Poly Films Limited,NSI,Specialty Chemicals,India
JINDALSAW-EQ.NS,JINDAL SAW LTD INR2(DEMAT),NSI,,India
JINDALPOLY-EQ.NS,JINDAL POLY FILMS LIMITED,NSI,,India
JSL.NS,Jindal Stainless Limited,NSI,Steel & Iron,India
JSL-BE.NS,JINDAL STAINLESS INR2,NSI,,India
JMTAUTOLTD.NS,JMT Auto Limited,NSI,Auto Parts,India
JMCPROJECT.NS,JMC Projects (India) Limited,NSI,General Contractors,India
JOCIL.NS,Jocil Limited,NSI,Chemicals - Major Diversified,India
JYOTISTRUC.NS,Jyoti Structures Limited,NSI,Electric Utilities,India
KAMDHENU.NS,Kamdhenu Limited,NSI,Steel & Iron,India
KALPATPOWR.NS,Kalpataru Power Transmission Limited,NSI,Electric Utilities,India
KSCL-IL.NS,KAVERI SEED COMPAN INR2,NSI,,India
KANANIIND.NS,Kanani Industries Limited,NSI,"Recreational Goods, Other",India
KANSAINER-EQ.NS,KANSAI NEROLAC PAINTS LIMITED,NSI,,India
KAVVERITEL-EQ.NS,KAVVERI TELECOM PR INR10,NSI,,India
KIL.NS,Kamdhenu Limited,NSI,,India
PERIATEA-BE.NS,PERIATEA-BE.NS,NSI,,India
KAYA-EQ.NS,KAYA LIMITED INR10,NSI,,India
KSL-EQ.NS,KALYANI STEELS LIMITED,NSI,,India
PERIATEA.NS,Peria Karamalai Tea & Produce Co. Ltd.,NSI,,India
KAYA-BE.NS,Kaya Limited,NSI,,India
KSCL-EQ.NS,KAVERI SEED COMPANY LIMITED,NSI,,India
KAMATHOTEL.NS,Kamat Hotels (India) Limited,NSI,Lodging,India
KANANIIND-EQ.NS,KANANI INDUSTRIES LIMITED,NSI,,India
KALINDEE-EQ.NS,KALINDEE RAIL NIRMAN (ENGINEERS,NSI,,India
KAMATHOTEL-EQ.NS,KAMAT HOTELS (I) LIMITED,NSI,,India
KARURVYSYA.NS,The Karur Vysya Bank Limited,NSI,Money Center Banks,India
KAYA.NS,Kaya Limited,NSI,Personal Products,India
PKTEA-EQ.NS,PERIA KARAMALAI TE INR10,NSI,,India
KALINDEE.NS,Kalindee Rail Nirman (Engineers) Limited,NSI,,India
KTKBANK.NS,The Karnataka Bank Limited,NSI,Money Center Banks,India
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,NSI,Farm Products,India
KAUSHALYA-EQ.NS,KAUSHALYA INFRASTRUCTURE DEVELO,NSI,,India
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSI,Chemicals - Major Diversified,India
KICL.NS,Kalyani Investment Company Limited,NSI,Asset Management,India
KAVVERITEL.NS,Kavveri Telecom Products Limited,NSI,Communication Equipment,India
KCP.NS,The KCP Limited,NSI,Diversified Machinery,India
KDDL.NS,KDDL Limited,NSI,Jewelry Stores,India
KEYCORPSER-EQ.NS,KEYNOTE CORPORATE SERVICES LIMI,NSI,,India
KEYCORPSER-BE.NS,KEYNOTECORPORATE,NSI,,India
KESORAMIND-BZ.NS,KESORAM INDUSTRIES LTD,NSI,,India
KEC-EQ.NS,KEC INTERNATIONAL INR2,NSI,,India
KEI.NS,KEI Industries Limited,NSI,Diversified Electronics,India
KESARENT-EQ.NS,KESAR ENTERPRISES LIMITED,NSI,,India
KERNEX.NS,Kernex Microsystems (India) Limited,NSI,Technical & System Software,India
KEYCORPSER.NS,Keynote Corporate Services Limited,NSI,Investment Brokerage - National,India
KTIL-EQ.NS,KESAR TERMINALS & INFRASTRUCTUR,NSI,,India
KELLTONTEC.NS,Kellton Tech Solutions Limited,NSI,Business Software & Services,India
KESORAMIND.NS,Kesoram Industries Limited,NSI,Rubber & Plastics,India
SHK.NS,S H Kelkar and Company Limited,NSI,Conglomerates,India
KERNEX-BE.NS,KERNEX MICROSYSTEM INR10,NSI,,India
KESORAMIND-EQ.NS,KESORAM INDUSTRIES LIMITED,NSI,,India
KESORAMIND-BE.NS,KESORAM INDUSTRIES INR10,NSI,,India
KHANDSE-EQ.NS,KHANDWALA SEC LTD INR10,NSI,,India
RADICO.NS,Radico Khaitan Limited,NSI,,India
RADICO-EQ.NS,RADICO KHAITAN LIMITED,NSI,,India
KHANDSE.NS,Khandwala Securities Limited,NSI,Investment Brokerage - National,India
KHAITANLTD-BE.NS,KHAITAN (INDIA) LTD. INR10,NSI,,India
KHAITANLTD.NS,Khaitan (India) Limited,NSI,Confectioners,India
KHAITANLTD-EQ.NS,KHAITAN (INDIA)LTD INR10,NSI,,India
KIRIINDUS.NS,Kiri Industries Limited,NSI,Specialty Chemicals,India
KITPLYIND-BZ.NS,KITPLY INDUSTRIES LTD,NSI,,India
